song,artist,album,id,link,added_at
Olivia,Shigeto,No Better Time Than Now,1Y2AAZVrm22D1wZXemkDNw,https://open.spotify.com/track/1Y2AAZVrm22D1wZXemkDNw,2018-07-18T04:16:08Z
Ambergris,Tipper,Fathoms EP,4LNSTqtNRLCpf6B8OyIFjE,https://open.spotify.com/track/4LNSTqtNRLCpf6B8OyIFjE,2018-07-18T04:16:08Z
Hero Down,"Schoolboy, James Egbert",Silver Lining,4d91HsMizE7BdPlU1yTJJB,https://open.spotify.com/track/4d91HsMizE7BdPlU1yTJJB,2018-07-18T04:16:08Z
The Final Decay,Zes,Hindsight - EP,1R88BVMH4GKMMrlvi8QxYp,https://open.spotify.com/track/1R88BVMH4GKMMrlvi8QxYp,2018-07-18T04:16:08Z
004,"HWLS, Noah Breakfast",HWLS,4DXALiuDS8ZkL6tK49yTaA,https://open.spotify.com/track/4DXALiuDS8ZkL6tK49yTaA,2018-07-18T04:16:08Z
Even Though (feat. XXYYXX),"Giraffage, xxyyxx",Even Though (feat. XXYYXX),4uXzXJZ6p3RC4YEuqOFgnU,https://open.spotify.com/track/4uXzXJZ6p3RC4YEuqOFgnU,2018-07-18T04:16:08Z
Stay (feat. Dive Deep),"Daktyl, Dive Deep",Forgettable,4hHsuC2ZXDajMoyNCaQ9iH,https://open.spotify.com/track/4hHsuC2ZXDajMoyNCaQ9iH,2018-07-18T04:16:08Z
#Mindcontrol,Hot Sugar,Moon Money,365Fjb194zkxzQCaN1wO99,https://open.spotify.com/track/365Fjb194zkxzQCaN1wO99,2018-07-18T04:16:08Z
7th Dimension,KOAN Sound,Dynasty EP,38eLWV1zYgZqDDFzATmBhU,https://open.spotify.com/track/38eLWV1zYgZqDDFzATmBhU,2018-07-18T04:16:08Z
Lost In Thought,KOAN Sound,Dynasty EP,4kas7msUGWdehI8RSe6f8j,https://open.spotify.com/track/4kas7msUGWdehI8RSe6f8j,2018-07-18T04:16:08Z
Prelude,Bonobo,Black Sands,4cwDC2Yk2zqOp6NMX6v750,https://open.spotify.com/track/4cwDC2Yk2zqOp6NMX6v750,2018-07-18T04:16:08Z
Kong,Bonobo,Black Sands,7Cg3F9ZsZ2TYUnlza49NYh,https://open.spotify.com/track/7Cg3F9ZsZ2TYUnlza49NYh,2018-07-18T04:16:08Z
Concept 1,Kodomo,Still Life,1QUf1Cxw3LGiI8kpAqrvCD,https://open.spotify.com/track/1QUf1Cxw3LGiI8kpAqrvCD,2018-07-18T04:16:08Z
Lot Three,Spoonbill,Tinkerbox,4sCkHDVAq3ZyNZB1lg3DvT,https://open.spotify.com/track/4sCkHDVAq3ZyNZB1lg3DvT,2018-07-18T04:16:08Z
"The End Is Near, Pt. 1 - Felguk Remix","12th Planet & Flinch, 12th Planet, Flinch, Felguk",The End,38wf5iVCT9kRz7b8tpkzmg,https://open.spotify.com/track/38wf5iVCT9kRz7b8tpkzmg,2018-07-18T04:16:08Z
Chu Chu Rock It!,"Voia, Tokyo Megaplex","Life in Kolour, Vol. 1",0ZhUUDYLxxptCjIEj2lgMf,https://open.spotify.com/track/0ZhUUDYLxxptCjIEj2lgMf,2018-07-18T04:16:08Z
Empire - Remastered 2003,Queensrÿche,Empire - 20th Anniversary Edition,069YqoVkrwNxnfWWj7k3Qk,https://open.spotify.com/track/069YqoVkrwNxnfWWj7k3Qk,2018-07-18T04:16:08Z
Billboard - Lido Remix,"S-Type, Lido",Billboard (Lido Remix),2sxM2mVJGFpi9HxTcFt5h6,https://open.spotify.com/track/2sxM2mVJGFpi9HxTcFt5h6,2018-07-18T04:16:08Z
Imprint,Amtrac,Came Along,55EPNXT0eUexqdm1dN4Brp,https://open.spotify.com/track/55EPNXT0eUexqdm1dN4Brp,2018-07-18T04:16:08Z
Awake,Tycho,Awake,2qC1sUo8xxRRqYsaYEdDuZ,https://open.spotify.com/track/2qC1sUo8xxRRqYsaYEdDuZ,2018-07-18T04:16:08Z
L,Tycho,Awake,4yX50PMifhGzVEo1wv3guc,https://open.spotify.com/track/4yX50PMifhGzVEo1wv3guc,2018-07-18T04:16:08Z
All There Is (feat. Steffaloo),"Chrome Sparks, Steffaloo",My <3,1SARbfnOIcuohWfh4pdLuC,https://open.spotify.com/track/1SARbfnOIcuohWfh4pdLuC,2018-07-18T04:16:08Z
Cirrus,Bonobo,The North Borders,2lJ4d8MCT6ZlDRHKJ1br14,https://open.spotify.com/track/2lJ4d8MCT6ZlDRHKJ1br14,2018-07-18T04:16:08Z
Ghosst,Lorn,Ask The Dust,0qy5tcy1yKGNuyMxCDIXD8,https://open.spotify.com/track/0qy5tcy1yKGNuyMxCDIXD8,2018-07-18T04:16:08Z
Chhurch,Lorn,Ask The Dust,0M1EzANPpL4se9dkS5n4Ah,https://open.spotify.com/track/0M1EzANPpL4se9dkS5n4Ah,2018-07-18T04:16:08Z
Terry's Big Dab,Thriftworks,Fadest,7hGCYoLdS2e9oetBwKp9Hc,https://open.spotify.com/track/7hGCYoLdS2e9oetBwKp9Hc,2018-07-18T04:16:08Z
HyperParadise,Hermitude,HyperParadise,5rrhm3zGF2FnrdNEyB9f4c,https://open.spotify.com/track/5rrhm3zGF2FnrdNEyB9f4c,2018-07-18T04:16:08Z
The Sound of Silence,Simon & Garfunkel,"Wednesday Morning, 3 A.M.",7eQUgarLukHLkZaO1mxtab,https://open.spotify.com/track/7eQUgarLukHLkZaO1mxtab,2018-07-18T04:16:07Z
Erase Me - Main,"Kid Cudi, Kanye West",Man On The Moon II: The Legend Of Mr. Rager,6XkuklKiHYVTlVvWlTgQYP,https://open.spotify.com/track/6XkuklKiHYVTlVvWlTgQYP,2018-07-18T04:16:07Z
Finale (feat. Nicholas Petricca),"Madeon, Nicholas Petricca",Finale,0DanGj9TtgZIjJnHdTbW9v,https://open.spotify.com/track/0DanGj9TtgZIjJnHdTbW9v,2018-07-18T04:16:07Z
High,Sun Glitters,High EP,1UF3y7YPuvH8FtYBTFafHY,https://open.spotify.com/track/1UF3y7YPuvH8FtYBTFafHY,2018-07-18T04:16:07Z
Mad World,Tune Robbers,The Tune Robbers Play Sweet Ballads Vol. 2,3GZyz9MvyHVRUMP9nSEfzR,https://open.spotify.com/track/3GZyz9MvyHVRUMP9nSEfzR,2018-07-18T04:16:07Z
Close 2 Me,Giraffage,Needs,4AVp2Otr8VDXcEWlAPrclm,https://open.spotify.com/track/4AVp2Otr8VDXcEWlAPrclm,2018-07-18T04:16:07Z
Thinking About You,Giraffage,Needs,6g6qVXboKtNkRgOt7oYrxr,https://open.spotify.com/track/6g6qVXboKtNkRgOt7oYrxr,2018-07-18T04:16:07Z
Money,Giraffage,Needs,4f4LZTabzv6FuzVSYo5gc8,https://open.spotify.com/track/4f4LZTabzv6FuzVSYo5gc8,2018-07-18T04:16:07Z
All That Matters,Giraffage,Needs,6KJsFWh66NaR46e7sJE89B,https://open.spotify.com/track/6KJsFWh66NaR46e7sJE89B,2018-07-18T04:16:07Z
Feels,Giraffage,Needs,7mb8p8MJ6zZUgu7b0mKDel,https://open.spotify.com/track/7mb8p8MJ6zZUgu7b0mKDel,2018-07-18T04:16:07Z
Checkmate,Giraffage,Needs,2jz2DcySH1js84K0w3dhRE,https://open.spotify.com/track/2jz2DcySH1js84K0w3dhRE,2018-07-18T04:16:07Z
Undress U,Giraffage,Needs,0sxmQRXrCAbCt66p6A5hgO,https://open.spotify.com/track/0sxmQRXrCAbCt66p6A5hgO,2018-07-18T04:16:07Z
Before You Go,Giraffage,Needs,6hOgywtx6V9qKGH0wHjR8x,https://open.spotify.com/track/6hOgywtx6V9qKGH0wHjR8x,2018-07-18T04:16:07Z
To the Stars,Braken,To the Stars,5rAZJ4K9K0U4BVE6mJBZbW,https://open.spotify.com/track/5rAZJ4K9K0U4BVE6mJBZbW,2018-07-18T04:16:07Z
The Meaning of Love,Chrome Sparks,Goddess,0tqfL9BbY7TTI68kmJrOBb,https://open.spotify.com/track/0tqfL9BbY7TTI68kmJrOBb,2018-07-18T04:16:07Z
Star Step,Chrome Sparks,Goddess,0k8XQxpr8Y6ze6fzF8bMYi,https://open.spotify.com/track/0k8XQxpr8Y6ze6fzF8bMYi,2018-07-18T04:16:07Z
Enter the Chrome Forest,Chrome Sparks,Goddess,1K3eVRf8zHf2Cj518Ee1Gy,https://open.spotify.com/track/1K3eVRf8zHf2Cj518Ee1Gy,2018-07-18T04:16:07Z
Zzzzzz,Chrome Sparks,Goddess,4fLg1IVUDt56VqTQzdx1f8,https://open.spotify.com/track/4fLg1IVUDt56VqTQzdx1f8,2018-07-18T04:16:07Z
Goddess,Chrome Sparks,Goddess,2Xr6BAi499JiaYUslIqf7T,https://open.spotify.com/track/2Xr6BAi499JiaYUslIqf7T,2018-07-18T04:16:07Z
Five Hours,Deorro,Five Hours,6zlOUIqcU6juXFww9UNpJK,https://open.spotify.com/track/6zlOUIqcU6juXFww9UNpJK,2018-07-18T04:16:07Z
Moments,Giraffage,Comfort,3wL9PiHK8bl1by83lrVnjj,https://open.spotify.com/track/3wL9PiHK8bl1by83lrVnjj,2018-07-18T04:16:07Z
Luv,Giraffage,Comfort,75PCtIOMI3lG9z8fNEW1fg,https://open.spotify.com/track/75PCtIOMI3lG9z8fNEW1fg,2018-07-18T04:16:07Z
Visible,Giraffage,Comfort,5YSt4dGUCDe9bbPcGuclSR,https://open.spotify.com/track/5YSt4dGUCDe9bbPcGuclSR,2018-07-18T04:16:07Z
Orgsm,Giraffage,Comfort,5WK3yqmudJXBCvesntOSiU,https://open.spotify.com/track/5WK3yqmudJXBCvesntOSiU,2018-07-18T04:16:07Z
Everything Is Going To Be Alright,Giraffage,Comfort,3V63T2w1Hzzzn5m8ukOQDT,https://open.spotify.com/track/3V63T2w1Hzzzn5m8ukOQDT,2018-07-18T04:16:07Z
Girl,Giraffage,Comfort,5ijONCr7yPPra8vZMi8f39,https://open.spotify.com/track/5ijONCr7yPPra8vZMi8f39,2018-07-18T04:16:07Z
Waste Yr Time,Giraffage,Comfort,2tGowgO4B6qFluKZR1zSAC,https://open.spotify.com/track/2tGowgO4B6qFluKZR1zSAC,2018-07-18T04:16:07Z
Elysian,Giraffage,Comfort,3BrMJDCmb1twS1530Z55ud,https://open.spotify.com/track/3BrMJDCmb1twS1530Z55ud,2018-07-18T04:16:07Z
Holy Mountain,Giraffage,Comfort,5v1RpLqk7g5SzUkehptTBS,https://open.spotify.com/track/5v1RpLqk7g5SzUkehptTBS,2018-07-18T04:16:07Z
A Dragonfly In the City (Teen Daze Remix),Sun Glitters,Everything Could Be Remodeled And That's Fine,3ARbDUq6TYWYUqyrBnKfFy,https://open.spotify.com/track/3ARbDUq6TYWYUqyrBnKfFy,2018-07-18T04:16:07Z
Your Planet,Chrome Sparks,Sparks EP,5JoNowL3RKEWvrtOz1tAyy,https://open.spotify.com/track/5JoNowL3RKEWvrtOz1tAyy,2018-07-18T04:16:07Z
Cosmic Claps of Love,Chrome Sparks,Sparks EP,1uSLQyVEnJSQm3SZtjYImC,https://open.spotify.com/track/1uSLQyVEnJSQm3SZtjYImC,2018-07-18T04:16:07Z
Gates of Heaven,Chrome Sparks,Sparks EP,2lV0pe3SBW00s19S8AIkJ6,https://open.spotify.com/track/2lV0pe3SBW00s19S8AIkJ6,2018-07-18T04:16:07Z
Luna Luxor,Chrome Sparks,Sparks EP,4Xgk8q4SoFNLSNrNuYpnz6,https://open.spotify.com/track/4Xgk8q4SoFNLSNrNuYpnz6,2018-07-18T04:16:07Z
Just What I Am,"Kid Cudi, King Chip",Just What I Am,662g7QCw7JFvwEGHQ05y7J,https://open.spotify.com/track/662g7QCw7JFvwEGHQ05y7J,2018-07-18T04:16:07Z
Day 'N' Nite (nightmare),Kid Cudi,Man On The Moon: The End Of Day,5FEXPoPnzueFJQCPRIrC3c,https://open.spotify.com/track/5FEXPoPnzueFJQCPRIrC3c,2018-07-18T04:16:07Z
Pursuit Of Happiness (Nightmare),"Kid Cudi, MGMT, Ratatat",Man On The Moon: The End Of Day,5iSEsR6NKjlC9SrIJkyL3k,https://open.spotify.com/track/5iSEsR6NKjlC9SrIJkyL3k,2018-07-18T04:16:07Z
Freak,"Steve Aoki, Diplo, Deorro, Steve Bays",Freak,6bfERbyzzvjJdmo0J4CuzW,https://open.spotify.com/track/6bfERbyzzvjJdmo0J4CuzW,2018-07-18T04:16:07Z
Flashlight - Original Mix,"R3HAB, Deorro",Flashlight,0WeF2Avp91o78EiEfxHPrw,https://open.spotify.com/track/0WeF2Avp91o78EiEfxHPrw,2018-07-18T04:16:07Z
Icarus,Madeon,Icarus,15ccEhr9NN3Blmdr0hQwj9,https://open.spotify.com/track/15ccEhr9NN3Blmdr0hQwj9,2018-07-18T04:16:07Z
Rambo - Hardwell Edit,"Deorro, J-Trick, Hardwell",Rambo (Hardwell Edit),0qDOSuKfzm8dKrXAMVKe0J,https://open.spotify.com/track/0qDOSuKfzm8dKrXAMVKe0J,2018-07-18T04:16:07Z
Helena Beat,Foster The People,Torches,4VbDJMkAX3dWNBdn3KH6Wx,https://open.spotify.com/track/4VbDJMkAX3dWNBdn3KH6Wx,2018-07-18T04:16:07Z
Pumped Up Kicks,Foster The People,Torches,7w87IxuO7BDcJ3YUqCyMTT,https://open.spotify.com/track/7w87IxuO7BDcJ3YUqCyMTT,2018-07-18T04:16:07Z
Habits (Stay High),Tove Lo,Habits (Stay High),70AoHzwXbJBdz3DZ5fSDfY,https://open.spotify.com/track/70AoHzwXbJBdz3DZ5fSDfY,2018-07-18T04:16:07Z
Chasing The Sun - Tantrum Desire Remix,The Wanted,Chasing The Sun,1cLEBlj0pwwnfPxMJmHJ0w,https://open.spotify.com/track/1cLEBlj0pwwnfPxMJmHJ0w,2018-07-18T04:16:07Z
"Doubt, No",Chrome Sparks,My <3,5yJ73c5fSBG0lcnW7uxc8m,https://open.spotify.com/track/5yJ73c5fSBG0lcnW7uxc8m,2018-07-18T04:16:07Z
<3 & Soul,Chrome Sparks,My <3,65RMwvLBIXV2L9FWcF7xzZ,https://open.spotify.com/track/65RMwvLBIXV2L9FWcF7xzZ,2018-07-18T04:16:07Z
Soul & <3,Chrome Sparks,My <3,2QcIcaZF8dhG2iRxYWyD3M,https://open.spotify.com/track/2QcIcaZF8dhG2iRxYWyD3M,2018-07-18T04:16:07Z
Miss You (feat. Steffaloo),"Chrome Sparks, Steffaloo",My <3,30f23JP4oSlXWn4M5d0rZ0,https://open.spotify.com/track/30f23JP4oSlXWn4M5d0rZ0,2018-07-18T04:16:07Z
Show You My Way,Chrome Sparks,My <3,1t80ynn4Zml0aeOXzgjK4f,https://open.spotify.com/track/1t80ynn4Zml0aeOXzgjK4f,2018-07-18T04:16:07Z
This Revenge Is Calm,Chrome Sparks,My <3,4RBEu74tkFPN7sbCR7NNPD,https://open.spotify.com/track/4RBEu74tkFPN7sbCR7NNPD,2018-07-18T04:16:07Z
Marijuana,Kid Cudi,Man On The Moon II: The Legend Of Mr. Rager,2GtaNlidzvK3hY78kCdsHa,https://open.spotify.com/track/2GtaNlidzvK3hY78kCdsHa,2018-07-18T04:16:06Z
Life,"Opiuo, Gift Of Gab, Syreneiscreamy",Meraki,4uks4jVEBb6FyUnI8qD0A9,https://open.spotify.com/track/4uks4jVEBb6FyUnI8qD0A9,2018-07-18T04:16:06Z
Quack Fat,Opiuo,Meraki,6qC4ZjiWYrICQqVLYxAUKu,https://open.spotify.com/track/6qC4ZjiWYrICQqVLYxAUKu,2018-07-18T04:16:06Z
Clumpy Cider,Opiuo,Meraki,3dTTIkHP7VeIajAEZSuC78,https://open.spotify.com/track/3dTTIkHP7VeIajAEZSuC78,2018-07-18T04:16:06Z
La Fong,"Opiuo, D-Sens",Meraki,01Wda3CG7SOiQFS22Lb6hP,https://open.spotify.com/track/01Wda3CG7SOiQFS22Lb6hP,2018-07-18T04:16:06Z
Chubby Putty,"Opiuo, Beats Antique",Meraki,1FygpjeQwEfInzyZdYNpOf,https://open.spotify.com/track/1FygpjeQwEfInzyZdYNpOf,2018-07-18T04:16:06Z
Misty Digit,Opiuo,Meraki,4jmgTpXaqZwcPKPJcRvr4t,https://open.spotify.com/track/4jmgTpXaqZwcPKPJcRvr4t,2018-07-18T04:16:06Z
On Your Side,"Opiuo, Russ Liquid",Meraki,0Y3guKdQp6XgU5g67AYrrb,https://open.spotify.com/track/0Y3guKdQp6XgU5g67AYrrb,2018-07-18T04:16:06Z
Cherry Blossom,Stumbleine,Spiderwebbed,5USUB23qB8ryBfC8SCsxHY,https://open.spotify.com/track/5USUB23qB8ryBfC8SCsxHY,2018-07-18T04:16:06Z
IV. Sweatpants,Childish Gambino,Because The Internet,2rmq49FcJ4U3wh1Z7C9UxE,https://open.spotify.com/track/2rmq49FcJ4U3wh1Z7C9UxE,2018-07-18T04:16:06Z
Unison - Knife Party Remix,Porter Robinson,Spitfire,62PdGwG6Hv8sCyd29ExKEq,https://open.spotify.com/track/62PdGwG6Hv8sCyd29ExKEq,2018-07-18T04:16:06Z
The Suburbs,Mr Little Jeans,Pocketknife,5iKoarDSV0EA1JN10Bljr5,https://open.spotify.com/track/5iKoarDSV0EA1JN10Bljr5,2018-07-18T04:16:06Z
Intro,Young Wonder,Show Your Teeth,59OE2pSHEdShuMdtNemD8Q,https://open.spotify.com/track/59OE2pSHEdShuMdtNemD8Q,2018-07-18T04:16:06Z
The City,Madeon,The City,59iJua476fbi3PbddfPrez,https://open.spotify.com/track/59iJua476fbi3PbddfPrez,2018-07-18T04:16:06Z
Lookin At Me,Chrome Sparks,Lookin At Me,29vGLdslqzVI03uzOvubIu,https://open.spotify.com/track/29vGLdslqzVI03uzOvubIu,2018-07-18T04:16:06Z
Language,Porter Robinson,Language,4ta97KyyCWLCQAAFtOWFpy,https://open.spotify.com/track/4ta97KyyCWLCQAAFtOWFpy,2018-07-18T04:16:06Z
One Click Headshot - Original Mix,Feed Me,Feed Me's Escape From Electric Mountain,7Mw1svSngAwEaKFDjgxdiT,https://open.spotify.com/track/7Mw1svSngAwEaKFDjgxdiT,2018-07-18T04:16:06Z
Ember,Stumbleine,Ghosting,2jn7oEVW0fcUObPS2Z7QUU,https://open.spotify.com/track/2jn7oEVW0fcUObPS2Z7QUU,2018-07-18T04:16:06Z
Try to Remember Me,Stumbleine,Ghosting,0LE3BIN0uPZsvoMSma9hOT,https://open.spotify.com/track/0LE3BIN0uPZsvoMSma9hOT,2018-07-18T04:16:06Z
Robo Booty,Opiuo,Slurp And Giggle,4D4RuVFzlNXSdf7IrBzE2o,https://open.spotify.com/track/4D4RuVFzlNXSdf7IrBzE2o,2018-07-18T04:16:06Z
Hey You - 2011 Remastered Version,Pink Floyd,The Best Of Pink Floyd: A Foot In The Door (2011 Remastered Version),6k48aZhCBak9GuabdbI9zd,https://open.spotify.com/track/6k48aZhCBak9GuabdbI9zd,2018-07-18T04:16:06Z
Comfortably Numb - 2011 Remastered Version,Pink Floyd,The Best Of Pink Floyd: A Foot In The Door (2011 Remastered Version),6Rcv8LeOnK2i2MZ19n2fl4,https://open.spotify.com/track/6Rcv8LeOnK2i2MZ19n2fl4,2018-07-18T04:16:06Z
One,Jazzsteppa,Hotflush Presents... Space and Time,1hpY8F8gEXuFKEzqWzrATj,https://open.spotify.com/track/1hpY8F8gEXuFKEzqWzrATj,2018-07-18T04:16:06Z
The American Metaphysical Circus,The United States Of America,The United States Of America,04ezdCPZeafm0rGdm1X6mO,https://open.spotify.com/track/04ezdCPZeafm0rGdm1X6mO,2018-07-18T04:16:06Z
The Garden Of Earthly Delights,The United States Of America,The United States Of America,2YtOfw6ziMPeouhmu3ocqW,https://open.spotify.com/track/2YtOfw6ziMPeouhmu3ocqW,2018-07-18T04:16:06Z
Feels Like We Only Go Backwards,Tame Impala,Lonerism,0LtOwyZoSNZKJWHqjzADpW,https://open.spotify.com/track/0LtOwyZoSNZKJWHqjzADpW,2018-07-18T04:16:06Z
"I Sold My Bed, But Not My Stereo",Capital Cities,In A Tidal Wave Of Mystery (Deluxe Edition),5U3qiJCXKCJ40Nf6tkI7Sq,https://open.spotify.com/track/5U3qiJCXKCJ40Nf6tkI7Sq,2018-07-18T04:16:06Z
Money - 2011 Remastered Version,Pink Floyd,The Dark Side Of The Moon (2011 Remastered Version),3aoDEt6zSuYQ47gzarlaVo,https://open.spotify.com/track/3aoDEt6zSuYQ47gzarlaVo,2018-07-18T04:16:06Z
Too Much to Lose (Niva Remix),Sun Glitters,Everything Could Be Remodeled And That's Fine,3Hxfh6JDZkuX988ZNs6Nui,https://open.spotify.com/track/3Hxfh6JDZkuX988ZNs6Nui,2018-07-18T04:16:06Z
It Was - John Clayton Remix,"Opiuo, John Clayton",Meraki Remixed,6uCkDNPpDzzxVEhknaofy1,https://open.spotify.com/track/6uCkDNPpDzzxVEhknaofy1,2018-07-18T04:16:06Z
Chubby Putty - Griff Remix,"Opiuo, Beats Antique, Griff",Meraki Remixed,7zPH81teIKQ57ytPshkhTB,https://open.spotify.com/track/7zPH81teIKQ57ytPshkhTB,2018-07-18T04:16:06Z
Punch Drunk Love,Teams vs. Star Slinger,Teams vs. Star Slinger,7a4li4L3pFdlEg6c9tcLNR,https://open.spotify.com/track/7a4li4L3pFdlEg6c9tcLNR,2018-07-18T04:16:06Z
She Moves,"Alle Farben, Graham Candy",She Moves,4aXJj5qiZvDuGPLHxqab9B,https://open.spotify.com/track/4aXJj5qiZvDuGPLHxqab9B,2018-07-18T04:16:06Z
Shamen,"Jazzsteppa, Borgore",Don't LuVs Me EP,0n6z5jgyMHtSv5jNaarJnT,https://open.spotify.com/track/0n6z5jgyMHtSv5jNaarJnT,2018-07-18T04:16:06Z
Still Sleeping (feat. Steffaloo),"Chrome Sparks, Steffaloo",Zappruder Collection #1,42fCoVJzOPBp80RkAa4xxy,https://open.spotify.com/track/42fCoVJzOPBp80RkAa4xxy,2018-07-18T04:16:06Z
Girls,Slow Magic,How to Run Away,0In8eEMRxIBgwPfxMKfAaG,https://open.spotify.com/track/0In8eEMRxIBgwPfxMKfAaG,2018-07-18T04:16:06Z
Itchy,Siriusmo,Enthusiast (Album Sampler),5DFh6liEi5d3xS1gtjwCAA,https://open.spotify.com/track/5DFh6liEi5d3xS1gtjwCAA,2018-07-18T04:16:06Z
High Together,Siriusmo,Mosaik,2DlfLPbXH5ncf56Nytxd4w,https://open.spotify.com/track/2DlfLPbXH5ncf56Nytxd4w,2018-07-18T04:16:06Z
Say My Name,"ODESZA, Zyra",In Return,1LeItUMezKA1HdCHxYICed,https://open.spotify.com/track/1LeItUMezKA1HdCHxYICed,2018-07-18T04:16:06Z
Sun Models,"ODESZA, Madelyn Grant",In Return,7jZHUhAmW5oq1cq6s8IxmK,https://open.spotify.com/track/7jZHUhAmW5oq1cq6s8IxmK,2018-07-18T04:16:06Z
Do I Wanna Know?,Arctic Monkeys,AM,3jfr0TF6DQcOLat8gGn7E2,https://open.spotify.com/track/3jfr0TF6DQcOLat8gGn7E2,2018-07-18T04:16:06Z
R U Mine?,Arctic Monkeys,AM,2LlvrdnLa3XbB1b4jYuCnl,https://open.spotify.com/track/2LlvrdnLa3XbB1b4jYuCnl,2018-07-18T04:16:06Z
Arabella,Arctic Monkeys,AM,2LdG9xtEzCho3jCr58M6cq,https://open.spotify.com/track/2LdG9xtEzCho3jCr58M6cq,2018-07-18T04:16:06Z
Chiptune,Dubmood,Lost Floppies Vol 2,4EuPMzVjFBkGdbyKJHFoeg,https://open.spotify.com/track/4EuPMzVjFBkGdbyKJHFoeg,2018-07-18T04:16:06Z
Know Where,Holy Other,With U,0iT8tYZ3haeUUXWogdRJh0,https://open.spotify.com/track/0iT8tYZ3haeUUXWogdRJh0,2018-07-18T04:16:06Z
Without Gravity,Feed Me,Feed Me's Psychedelic Journey,3E54Jmc5IWd3L1cEaJQ4Yc,https://open.spotify.com/track/3E54Jmc5IWd3L1cEaJQ4Yc,2018-07-18T04:16:06Z
Kangaroo Court,Capital Cities,In A Tidal Wave Of Mystery (Deluxe),2MsGCagBCxc2VQtJQeH0Nm,https://open.spotify.com/track/2MsGCagBCxc2VQtJQeH0Nm,2018-07-18T04:16:06Z
Corvette Cassette,Slow Magic,Triangle,4jC2ifws6KbDoXBTkSQiPr,https://open.spotify.com/track/4jC2ifws6KbDoXBTkSQiPr,2018-07-18T04:16:06Z
Strobe - Radio Edit,deadmau5,Strobe,6c9EGVj5CaOeoKd9ecMW1U,https://open.spotify.com/track/6c9EGVj5CaOeoKd9ecMW1U,2018-07-18T04:16:06Z
Odessa,Nuskulfunk,Tasty Movie,2gVsvjtzPwyU9ktJ48tXlf,https://open.spotify.com/track/2gVsvjtzPwyU9ktJ48tXlf,2018-07-18T04:16:06Z
Time to Pretend,MGMT,Oracular Spectacular,4iG2gAwKXsOcijVaVXzRPW,https://open.spotify.com/track/4iG2gAwKXsOcijVaVXzRPW,2018-07-18T04:16:06Z
Weekend Wars,MGMT,Oracular Spectacular,19K3lUMJmOdeuOBTrbLm19,https://open.spotify.com/track/19K3lUMJmOdeuOBTrbLm19,2018-07-18T04:16:06Z
Electric Feel,MGMT,Oracular Spectacular,3FtYbEfBqAlGO46NUDQSAt,https://open.spotify.com/track/3FtYbEfBqAlGO46NUDQSAt,2018-07-18T04:16:06Z
Kids,MGMT,Oracular Spectacular,1jJci4qxiYcOHhQR247rEU,https://open.spotify.com/track/1jJci4qxiYcOHhQR247rEU,2018-07-18T04:16:06Z
Electric Feel - Justice Remix,"MGMT, Justice",Electric Feel (Justice Remix),2eGHyarZyRvUgFI4d3G8GN,https://open.spotify.com/track/2eGHyarZyRvUgFI4d3G8GN,2018-07-18T04:16:06Z
For You,Madeon,For You,3EfOzBsC8in9ZYuD3NR2v9,https://open.spotify.com/track/3EfOzBsC8in9ZYuD3NR2v9,2018-07-18T04:16:06Z
Houdini,Foster The People,Torches,5Fli1xRi01bvCjsZvKWro0,https://open.spotify.com/track/5Fli1xRi01bvCjsZvKWro0,2018-07-18T04:16:06Z
Some Nights,fun.,Some Nights,6t6oULCRS6hnI7rm0h5gwl,https://open.spotify.com/track/6t6oULCRS6hnI7rm0h5gwl,2018-07-18T04:16:06Z
We Are Young (feat. Janelle Monáe),"fun., Janelle Monáe",Some Nights,7a86XRg84qjasly9f6bPSD,https://open.spotify.com/track/7a86XRg84qjasly9f6bPSD,2018-07-18T04:16:06Z
Cartographist,Purity Ring,Shrines,4akJPxCr406SGJkOzg9iM1,https://open.spotify.com/track/4akJPxCr406SGJkOzg9iM1,2018-07-18T04:16:06Z
Lofticries,Purity Ring,Shrines,45aZM1UAGfThfsQ6haapFu,https://open.spotify.com/track/45aZM1UAGfThfsQ6haapFu,2018-07-18T04:16:06Z
"Don't Talk, Now",Phonat,Identity Theft EP,1QRKousdONRSBlnrIZ9UTe,https://open.spotify.com/track/1QRKousdONRSBlnrIZ9UTe,2018-07-18T04:16:05Z
Cider Time,Lifeformed,Fastfall - Dustforce Original Soundtrack,7jiDRAFKzx8ctODouuUbzk,https://open.spotify.com/track/7jiDRAFKzx8ctODouuUbzk,2018-07-18T04:16:05Z
9-Bit Expedition,Lifeformed,Fastfall - Dustforce Original Soundtrack,0cg1OrUEOIvHgDNf2aTbkg,https://open.spotify.com/track/0cg1OrUEOIvHgDNf2aTbkg,2018-07-18T04:16:05Z
Swimming While It Rains,Lifeformed,Fastfall - Dustforce Original Soundtrack,121vkXZOOXpeBRUGFv4Y3t,https://open.spotify.com/track/121vkXZOOXpeBRUGFv4Y3t,2018-07-18T04:16:05Z
Spitfire,Porter Robinson,Spitfire,3BOxTOcXtgx1URkMJZK1YS,https://open.spotify.com/track/3BOxTOcXtgx1URkMJZK1YS,2018-07-18T04:16:05Z
